,time
0,0.8583340000000002
1,1.0666669999999998
2,1.2749999999999995
3,1.4833340000000002
4,1.6916669999999998
5,1.8999999999999995
6,2.108334
7,2.316667
8,2.5249999999999995
9,2.733334
10,2.941667
11,3.1499999999999995
12,3.358334
13,3.566667
14,3.7749999999999995
15,3.983334
16,4.191667
17,4.3999999999999995
18,4.608334
19,4.816667
20,5.0249999999999995
21,5.233334
22,5.441667
23,5.6499999999999995
24,5.858334
25,6.066667
26,6.2749999999999995
27,6.483334
28,6.691667
29,6.8999999999999995
30,7.108334
31,7.316667
32,7.5249999999999995
33,7.733334
34,7.941667
35,8.149999999999999
36,8.358334
37,8.566666999999999
38,8.774999999999999
39,8.983334
40,9.191666999999999
41,9.399999999999999
42,9.608334
43,9.816666999999999
44,10.024999999999999
45,10.233334
46,10.441666999999999
47,10.649999999999999
48,10.858334
49,11.066666999999999
50,11.274999999999999
51,11.483334
52,11.691666999999999
53,11.899999999999999
54,12.108334
55,12.316666999999999
56,12.524999999999999
57,12.733334
58,12.941666999999999
59,13.149999999999999
60,13.358334
61,13.566666999999999
62,13.774999999999999
63,14.191666999999999
64,14.608334
65,15.024999999999999
66,15.233334
67,15.441666999999999
68,15.649999999999999
69,15.858334
70,16.066667
71,16.275
72,16.483334
73,16.691667
74,16.9
75,17.108334
76,17.316667
77,17.525
78,17.733334
79,17.941667
80,18.15
81,18.358334
82,18.566667
83,18.775
84,18.983334
85,19.191667
86,19.4
87,19.608334
88,19.816667
89,20.025
90,20.233334
91,20.441667
92,20.858334
93,21.066667
94,21.275
95,21.483334
96,21.691667
97,21.9
98,22.108334
99,22.316667
100,22.525
101,22.733334
102,22.941667
103,23.15
104,23.358334
105,23.566667
106,23.775
107,23.983334
108,24.191667
109,24.4
110,24.608334
111,24.816667
112,25.025
113,25.233334
114,25.441667
115,25.65
116,25.858334
117,26.066667
118,26.275
119,26.483334
120,26.691667
121,26.9
122,27.108334
123,27.316667
124,27.525
125,27.733334
126,28.15
127,28.566667
