,features,labels
0,"[9.554, 0.087, -0.132, 0.022, 0.021, 0.156, 9.665, -0.16, 0.143, 0.003, 0.013, -0.033, 9.58, 0.102, 0.087, 0.068, 0.07, 0.104, 9.817, -0.098, 0.222, 0.011, 0.011, -0.042, 9.703, 0.151, 0.051, 0.077, 0.07, 0.075, 9.578, -0.209, 0.417, 0.023, 0.004, -0.059, 9.934, 0.163, 0.059, 0.075, 0.071, 0.051, 9.662, -0.19, 0.279, 0.026, 0.001, -0.072, 9.72, 0.107, -0.149, 0.085, 0.064, 0.007, 9.609, -0.15, 0.224, 0.024, -0.005, -0.064]","[True, False, False, False]"
1,"[9.934, 0.163, 0.059, 0.075, 0.071, 0.051, 9.662, -0.19, 0.279, 0.026, 0.001, -0.072, 9.72, 0.107, -0.149, 0.085, 0.064, 0.007, 9.609, -0.15, 0.224, 0.024, -0.005, -0.064, 9.763, 0.072, -0.124, 0.086, 0.056, -0.035, 9.767, -0.174, 0.269, 0.025, -0.015, -0.065, 9.663, 0.125, -0.081, 0.078, 0.038, -0.062, 9.762, -0.167, 0.376, 0.023, -0.01, -0.054, 9.682, 0.136, -0.016, 0.076, 0.032, -0.041, 9.799, -0.155, 0.326, 0.015, -0.011, -0.053]","[True, False, False, False]"
2,"[9.682, 0.136, -0.016, 0.076, 0.032, -0.041, 9.799, -0.155, 0.326, 0.015, -0.011, -0.053, 9.71, 0.132, -0.012, 0.07, 0.027, -0.083, 9.757, -0.155, 0.371, 0.018, -0.014, -0.05, 9.653, 0.116, -0.077, 0.069, 0.022, -0.083, 9.698, -0.171, 0.396, 0.016, -0.008, -0.037, 9.628, 0.123, -0.025, 0.066, 0.024, -0.072, 9.723, -0.151, 0.381, 0.011, -0.012, -0.032, 9.609, 0.129, 0.021, 0.068, 0.024, -0.063, 9.722, -0.172, 0.373, 0.018, -0.006, -0.045]","[True, False, False, False]"
3,"[9.609, 0.129, 0.021, 0.068, 0.024, -0.063, 9.722, -0.172, 0.373, 0.018, -0.006, -0.045, 9.679, 0.117, 0.035, 0.068, 0.023, -0.044, 9.738, -0.027, 0.403, 0.01, -0.004, -0.041, 9.752, 0.1, 0.044, 0.065, 0.023, -0.028, 9.727, -0.158, 0.274, 0.016, -0.006, -0.045, 9.621, 0.126, -0.066, 0.061, 0.033, -0.025, 9.83, -0.085, 0.407, 0.018, -0.007, -0.045, 9.739, 0.127, -0.015, 0.072, 0.039, -0.023, 9.656, -0.185, 0.278, 0.015, -0.004, -0.042]","[True, False, False, False]"
4,"[9.739, 0.127, -0.015, 0.072, 0.039, -0.023, 9.656, -0.185, 0.278, 0.015, -0.004, -0.042, 9.63, 0.125, -0.049, 0.068, 0.035, -0.026, 9.668, -0.176, 0.459, 0.014, -0.006, -0.042, 9.678, 0.112, 0.048, 0.069, 0.032, -0.023, 9.724, -0.16, 0.243, 0.018, -0.006, -0.043, 9.643, 0.139, 0.038, 0.07, 0.037, -0.025, 9.731, -0.148, 0.334, 0.016, -0.005, -0.042, 9.647, 0.123, -0.02, 0.065, 0.036, -0.023, 9.796, -0.104, 0.344, 0.013, -0.001, -0.045]","[True, False, False, False]"
5,"[9.647, 0.123, -0.02, 0.065, 0.036, -0.023, 9.796, -0.104, 0.344, 0.013, -0.001, -0.045, 9.674, 0.105, 0.035, 0.069, 0.031, -0.023, 9.763, -0.126, 0.379, 0.017, -0.001, -0.044, 9.66, 0.132, 0.067, 0.067, 0.035, -0.021, 9.735, -0.156, 0.404, 0.013, -0.003, -0.044, 9.642, 0.131, -0.02, 0.064, 0.034, -0.03, 9.785, -0.156, 0.254, 0.015, -0.005, -0.044, 9.629, 0.112, -0.023, 0.067, 0.033, -0.024, 9.744, -0.17, 0.361, 0.011, -0.002, -0.043]","[True, False, False, False]"
6,"[9.629, 0.112, -0.023, 0.067, 0.033, -0.024, 9.744, -0.17, 0.361, 0.011, -0.002, -0.043, 9.644, 0.155, 0.074, 0.068, 0.033, -0.025, 9.77, -0.119, 0.355, 0.013, -0.008, -0.045, 9.695, 0.109, -0.015, 0.07, 0.032, -0.023, 9.709, -0.165, 0.457, 0.01, -0.002, -0.044, 9.597, 0.104, -0.057, 0.072, 0.032, -0.026, 9.817, -0.156, 0.3, 0.015, -0.007, -0.041, 9.654, 0.126, -0.029, 0.069, 0.036, -0.026, 9.785, -0.165, 0.309, 0.011, -0.004, -0.043]","[True, False, False, False]"
7,"[9.597, 0.104, -0.057, 0.072, 0.032, -0.026, 9.817, -0.156, 0.3, 0.015, -0.007, -0.041, 9.654, 0.126, -0.029, 0.069, 0.036, -0.026, 9.785, -0.165, 0.309, 0.011, -0.004, -0.043, 9.595, 0.103, -0.071, 0.067, 0.031, -0.025, 9.675, -0.188, 0.351, 0.015, -0.007, -0.043, 9.652, 0.154, -0.09, 0.066, 0.038, -0.027, 9.773, -0.157, 0.364, 0.017, -0.007, -0.046, 9.644, 0.115, 0.036, 0.07, 0.035, -0.029, 9.899, -0.135, 0.354, 0.011, -0.005, -0.044]","[True, False, False, False]"
8,"[9.644, 0.115, 0.036, 0.07, 0.035, -0.029, 9.899, -0.135, 0.354, 0.011, -0.005, -0.044, 9.619, 0.12, -0.065, 0.063, 0.032, -0.024, 9.833, -0.118, 0.364, 0.014, -0.01, -0.046, 9.624, 0.124, 0.007, 0.067, 0.034, -0.02, 9.798, -0.146, 0.276, 0.016, -0.003, -0.043, 9.559, 0.142, 0.036, 0.071, 0.037, -0.027, 9.704, -0.135, 0.355, 0.016, -0.006, -0.043, 9.662, 0.098, -0.139, 0.073, 0.037, -0.027, 9.688, -0.16, 0.37, 0.014, -0.007, -0.043]","[True, False, False, False]"
9,"[9.662, 0.098, -0.139, 0.073, 0.037, -0.027, 9.688, -0.16, 0.37, 0.014, -0.007, -0.043, 9.611, 0.099, -0.037, 0.066, 0.034, -0.024, 9.785, -0.154, 0.318, 0.013, -0.004, -0.045, 9.666, 0.127, 0.006, 0.068, 0.038, -0.025, 9.687, -0.192, 0.16, 0.014, -0.005, -0.043, 9.656, 0.1, -0.066, 0.065, 0.037, -0.024, 9.741, -0.167, 0.162, 0.016, -0.004, -0.045, 9.658, 0.121, -0.105, 0.066, 0.038, -0.026, 9.744, -0.121, 0.356, 0.018, -0.004, -0.044]","[True, False, False, False]"
10,"[9.658, 0.121, -0.105, 0.066, 0.038, -0.026, 9.744, -0.121, 0.356, 0.018, -0.004, -0.044, 9.647, 0.132, -0.005, 0.071, 0.032, -0.028, 9.665, -0.123, 0.304, 0.012, -0.004, -0.042, 9.653, 0.176, -0.022, 0.068, 0.033, -0.026, 9.528, -0.02, 0.465, 0.011, -0.006, -0.045, 9.73, 0.117, 0.029, 0.071, 0.035, -0.023, 9.691, -0.189, 0.429, 0.012, -0.003, -0.044, 9.642, 0.103, -0.019, 0.066, 0.035, -0.023, 9.686, -0.032, 0.385, 0.015, -0.003, -0.041]","[True, False, False, False]"
11,"[9.642, 0.103, -0.019, 0.066, 0.035, -0.023, 9.686, -0.032, 0.385, 0.015, -0.003, -0.041, 9.653, 0.14, -0.031, 0.065, 0.031, -0.021, 9.775, -0.178, 0.37, 0.016, -0.004, -0.043, 9.612, 0.125, -0.002, 0.073, 0.035, -0.024, 9.757, -0.153, 0.371, 0.013, -0.005, -0.044, 9.677, 0.133, 0.1, 0.068, 0.034, -0.024, 9.671, -0.251, 0.36, 0.013, -0.008, -0.04, 9.652, 0.094, -0.041, 0.073, 0.036, -0.029, 9.757, -0.129, 0.288, 0.012, -0.004, -0.045]","[True, False, False, False]"
12,"[9.677, 0.133, 0.1, 0.068, 0.034, -0.024, 9.671, -0.251, 0.36, 0.013, -0.008, -0.04, 9.652, 0.094, -0.041, 0.073, 0.036, -0.029, 9.757, -0.129, 0.288, 0.012, -0.004, -0.045, 9.623, 0.141, -0.029, 0.07, 0.034, -0.024, 9.769, -0.19, 0.328, 0.015, -0.005, -0.041, 9.599, 0.125, -0.055, 0.069, 0.034, -0.026, 9.72, -0.172, 0.364, 0.016, -0.004, -0.042, 9.66, 0.126, -0.059, 0.069, 0.036, -0.029, 9.605, -0.164, 0.435, 0.014, -0.005, -0.047]","[True, False, False, False]"
13,"[9.66, 0.126, -0.059, 0.069, 0.036, -0.029, 9.605, -0.164, 0.435, 0.014, -0.005, -0.047, 9.566, 0.145, 0.045, 0.065, 0.031, -0.031, 9.699, -0.13, 0.342, 0.018, -0.006, -0.047, 9.719, 0.144, -0.1, 0.066, 0.034, -0.027, 9.757, -0.129, 0.397, 0.014, -0.005, -0.042, 9.647, -0.013, -0.072, 0.075, 0.032, -0.022, 9.867, -0.014, 0.136, 0.01, -0.003, -0.042, 9.663, -0.154, -0.138, 0.069, 0.036, -0.024, 9.757, -0.195, 0.274, 0.017, -0.004, -0.04]","[True, False, False, False]"
14,"[9.663, -0.154, -0.138, 0.069, 0.036, -0.024, 9.757, -0.195, 0.274, 0.017, -0.004, -0.04, 9.623, 0.2, 0.004, 0.072, 0.036, -0.027, 9.743, -0.127, 0.337, 0.011, -0.007, -0.047, 9.552, 0.186, 0.019, 0.062, 0.029, -0.025, 9.728, -0.144, 0.222, 0.013, -0.003, -0.043, 9.652, 0.083, -0.045, 0.066, 0.032, -0.024, 9.733, -0.179, 0.418, 0.017, -0.006, -0.04, 9.814, 0.062, -0.002, 0.07, 0.037, -0.027, 9.648, -0.166, 0.427, 0.025, -0.01, -0.048]","[True, False, False, False]"
