,time
0,0.7250000000000001
1,0.8291660000000003
2,0.9333330000000002
3,1.0375
4,1.1416660000000003
5,1.2458330000000002
6,1.35
7,1.4541660000000003
8,1.5583330000000002
9,1.6625000000000005
10,1.7666659999999998
11,1.8708330000000002
12,1.9750000000000005
13,2.079166
14,2.183333
15,2.2875000000000005
16,2.391666
17,2.495833
18,2.6000000000000005
19,2.704166
20,2.808333
21,2.9125000000000005
22,3.016666
23,3.120833
24,3.2250000000000005
25,3.329166
26,3.433333
27,3.5375000000000005
28,3.641666
29,3.745833
30,3.8500000000000005
31,3.954166
32,4.058333
33,4.1625000000000005
34,4.266666
35,4.370833
36,4.4750000000000005
37,4.579166
38,4.683333
39,4.7875000000000005
40,4.891666
41,4.995833
42,5.1000000000000005
43,5.204166
44,5.308333
45,5.4125000000000005
46,5.516666
47,5.620833
48,5.7250000000000005
49,5.829166
50,5.933333
51,6.0375000000000005
52,6.141666
53,6.245833
54,6.3500000000000005
55,6.454166
56,6.558333
57,6.6625000000000005
58,6.766666
59,6.870833
60,6.9750000000000005
61,7.079166
62,7.183333
63,7.2875000000000005
64,7.391666
65,7.495833
66,7.6000000000000005
67,7.704166
68,7.808333
69,7.9125000000000005
70,8.016666
71,8.120833000000001
72,8.225000000000001
73,8.329166
74,8.433333000000001
75,8.537500000000001
76,8.641666
77,8.745833000000001
78,8.850000000000001
79,8.954166
80,9.058333000000001
81,9.162500000000001
82,9.266666
83,9.370833000000001
84,9.475000000000001
85,9.579166
86,9.683333000000001
87,9.787500000000001
88,9.891666
89,9.995833000000001
90,10.100000000000001
91,10.204166
92,10.308333000000001
93,10.412500000000001
94,10.516666
95,10.620833000000001
96,10.725000000000001
97,10.829166
98,10.933333000000001
99,11.037500000000001
100,11.141666
101,11.245833000000001
102,11.350000000000001
103,11.454166
104,11.558333000000001
105,11.662500000000001
106,11.766666
107,11.870833000000001
108,11.975000000000001
109,12.079166
110,12.183333000000001
111,12.287500000000001
112,12.391666
113,12.495833000000001
114,12.600000000000001
115,12.704166
116,12.808333000000001
117,12.912500000000001
118,13.016666
119,13.120833000000001
120,13.225000000000001
121,13.329166
122,13.433333000000001
123,13.537500000000001
124,13.641666
125,13.745833000000001
126,13.850000000000001
127,13.954166
128,14.058333000000001
