,features,labels
0,"[9.254, 0.275, -0.003, 0.087, 0.059, -0.049, 9.702, -0.236, -0.325, -0.169, 0.135, 0.357, 9.544, 0.404, 0.255, 0.046, 0.03, -0.062, 9.555, -0.02, -0.467, -0.166, 0.136, 0.361, 9.738, 0.221, 0.002, 0.075, 0.028, -0.08, 9.666, -0.072, -0.443, -0.165, 0.139, 0.357, 9.558, 0.205, 0.008, 0.074, 0.028, -0.089, 9.775, 0.025, -0.392, -0.166, 0.137, 0.358, 9.653, 0.118, 0.089, 0.067, 0.024, -0.077, 9.719, 0.022, -0.354, -0.17, 0.136, 0.359]","[True, False, False, False]"
1,"[9.634, 0.123, -0.047, 0.064, 0.028, -0.02, 9.8, -0.007, -0.43, -0.166, 0.135, 0.356, 9.628, 0.205, 0.098, 0.07, 0.039, -0.029, 9.683, 0.011, -0.397, -0.164, 0.137, 0.358, 9.616, 0.172, 0.027, 0.072, 0.034, -0.024, 9.782, 0.003, -0.293, -0.17, 0.14, 0.36, 9.67, 0.17, -0.011, 0.073, 0.038, -0.025, 9.726, 0.01, -0.378, -0.169, 0.137, 0.361, 9.681, 0.151, 0.041, 0.067, 0.036, -0.026, 9.636, -0.024, -0.332, -0.168, 0.136, 0.357]","[True, False, False, False]"
2,"[9.623, 0.15, 0.023, 0.068, 0.038, -0.028, 9.696, 0.004, -0.315, -0.167, 0.137, 0.357, 9.685, 0.184, -0.01, 0.071, 0.036, -0.027, 9.711, -0.04, -0.348, -0.169, 0.133, 0.358, 9.669, 0.154, 0.002, 0.069, 0.033, -0.023, 9.723, -0.028, -0.303, -0.169, 0.136, 0.358, 9.672, 0.16, 0.013, 0.066, 0.036, -0.019, 9.655, -0.035, -0.33, -0.169, 0.136, 0.361, 9.647, 0.206, 0.011, 0.071, 0.035, -0.031, 9.658, -0.006, -0.263, -0.169, 0.139, 0.356]","[True, False, False, False]"
3,"[9.656, 0.186, 0.079, 0.071, 0.037, -0.03, 9.721, -0.008, -0.308, -0.169, 0.135, 0.359, 9.704, 0.173, 0.031, 0.077, 0.037, -0.028, 9.807, -0.03, -0.377, -0.166, 0.136, 0.358, 9.599, 0.162, 0.001, 0.068, 0.035, -0.027, 9.756, 0.007, -0.216, -0.17, 0.135, 0.361, 9.602, 0.165, 0.089, 0.073, 0.036, -0.027, 9.73, 0.013, -0.31, -0.162, 0.135, 0.354, 9.659, 0.167, -0.023, 0.072, 0.035, -0.026, 9.708, -0.013, -0.317, -0.17, 0.135, 0.358]","[True, False, False, False]"
4,"[9.656, 0.162, 0.031, 0.071, 0.042, -0.023, 9.739, -0.019, -0.249, -0.167, 0.135, 0.359, 9.634, 0.203, 0.008, 0.068, 0.037, -0.029, 9.704, -0.005, -0.37, -0.169, 0.139, 0.357, 9.629, 0.182, 0.077, 0.071, 0.042, -0.022, 9.732, 0.025, -0.226, -0.173, 0.139, 0.362, 9.633, 0.16, 0.02, 0.07, 0.041, -0.029, 9.717, 0.007, -0.332, -0.167, 0.136, 0.355, 9.609, 0.145, 0.077, 0.074, 0.037, -0.025, 9.741, -0.013, -0.255, -0.168, 0.135, 0.359]","[True, False, False, False]"
5,"[9.658, 0.156, -0.022, 0.068, 0.036, -0.024, 9.683, -0.018, -0.246, -0.164, 0.138, 0.358, 9.647, 0.146, 0.089, 0.071, 0.037, -0.027, 9.706, -0.019, -0.267, -0.162, 0.139, 0.357, 9.626, 0.155, -0.002, 0.07, 0.032, -0.021, 9.741, -0.014, -0.249, -0.168, 0.137, 0.361, 9.662, 0.176, -0.005, 0.07, 0.037, -0.027, 9.678, 0.005, -0.228, -0.17, 0.136, 0.358, 9.616, 0.153, 0.026, 0.075, 0.037, -0.027, 9.712, 0.01, -0.211, -0.165, 0.137, 0.36]","[True, False, False, False]"
6,"[9.672, 0.196, 0.047, 0.069, 0.04, -0.025, 9.73, -0.022, -0.214, -0.166, 0.135, 0.356, 9.67, 0.201, 0.113, 0.071, 0.037, -0.026, 9.721, -0.028, -0.225, -0.165, 0.137, 0.361, 9.675, 0.15, 0.104, 0.07, 0.035, -0.029, 9.711, 0.007, -0.177, -0.169, 0.136, 0.356, 9.641, 0.179, 0.014, 0.07, 0.038, -0.02, 9.766, -0.041, -0.281, -0.172, 0.137, 0.358, 9.636, 0.188, 0.037, 0.069, 0.042, -0.027, 9.738, 0.001, -0.179, -0.166, 0.14, 0.358]","[True, False, False, False]"
7,"[9.689, 0.191, 0.013, 0.071, 0.04, -0.033, 9.754, -0.004, -0.248, -0.17, 0.138, 0.358, 9.61, 0.127, -0.057, 0.069, 0.04, -0.022, 9.704, 0.005, -0.238, -0.167, 0.139, 0.359, 9.622, 0.132, 0.077, 0.072, 0.04, -0.025, 9.67, 0.023, -0.161, -0.167, 0.135, 0.36, 9.588, 0.155, 0.074, 0.072, 0.036, -0.028, 9.688, -0.011, -0.255, -0.169, 0.137, 0.355, 9.634, 0.184, -0.015, 0.068, 0.04, -0.028, 9.718, -0.007, -0.194, -0.168, 0.137, 0.36]","[True, False, False, False]"
8,"[9.621, 0.185, -0.035, 0.069, 0.037, -0.022, 9.69, -0.01, -0.202, -0.168, 0.139, 0.358, 9.66, 0.156, 0.023, 0.068, 0.035, -0.024, 9.698, -0.008, -0.19, 0.027, 0.158, -0.109, 9.644, 0.173, 0.05, 0.075, 0.037, -0.025, 9.756, -0.014, -0.123, 0.041, 0.085, -0.131, 9.663, 0.2, 0.05, 0.071, 0.036, -0.029, 9.742, 0.001, -0.23, 0.063, 0.037, -0.162, 9.677, 0.158, 0.036, 0.07, 0.038, -0.024, 9.728, -0.001, -0.163, 0.068, 0.006, -0.166]","[True, False, False, False]"
9,"[9.763, 0.246, 0.02, 0.071, 0.041, -0.028, 9.73, 0.01, -0.171, 0.061, -0.042, -0.121, 9.514, 0.114, -0.032, 0.071, 0.038, -0.027, 9.741, 0.017, -0.187, 0.065, -0.05, -0.111, 9.662, 0.187, -0.023, 0.07, 0.039, -0.024, 9.685, -0.038, -0.061, 0.061, -0.048, -0.105, 9.776, 0.138, 0.051, 0.071, 0.037, -0.023, 9.712, 0.023, -0.159, 0.049, -0.045, -0.099, 9.657, 0.171, -0.037, 0.069, 0.04, -0.027, 9.762, -0.018, -0.145, 0.049, -0.046, -0.098]","[True, False, False, False]"
