,transforms
0,"[array([[-0.99642719,  0.07070922,  0.02092325,  0.0017775 ],
       [-0.08208544, -0.9974065 , -0.01198215,  0.3231535 ],
       [ 0.01987071, -0.01343444,  0.99970928,  0.1129915 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.99643189,  0.0706167 ,  0.02111467,  0.001778  ],
       [-0.08197941, -0.9974143 , -0.01187721,  0.3231515 ],
       [ 0.02007153, -0.01334147,  0.99970651,  0.112988  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.99643238,  0.07064323,  0.02115881,  0.0017825 ],
       [-0.08196193, -0.99741285, -0.01184159,  0.3231515 ],
       [ 0.02011868, -0.01330959,  0.999706  ,  0.1129915 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.99644077,  0.07061667,  0.02108063,  0.001781  ],
       [-0.08188   , -0.99741389, -0.01191073,  0.3231465 ],
       [ 0.02003623, -0.01337249,  0.99970683,  0.1129895 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.9964221 ,  0.07070704,  0.02096749,  0.0017795 ],
       [-0.08213655, -0.99740666, -0.01197862,  0.323149  ],
       [ 0.01991439, -0.01343403,  0.9997084 ,  0.1129895 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.99643036,  0.07064967,  0.02108802,  0.0017825 ],
       [-0.08200648, -0.99741071, -0.0119721 ,  0.323143  ],
       [ 0.02003685, -0.01343492,  0.99970594,  0.1129885 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.9964323 ,  0.07061439,  0.0210073 ,  0.001785  ],
       [-0.08200324, -0.9974128 , -0.01200884,  0.323141  ],
       [ 0.01995343, -0.01346513,  0.9997072 ,  0.112988  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.99643326,  0.07058361,  0.0211614 ,  0.0017835 ],
       [-0.08195181, -0.99741623, -0.01190527,  0.323141  ],
       [ 0.0201162 , -0.0133721 ,  0.99970519,  0.1129875 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.99644825,  0.07058352,  0.0208818 ,  0.0017825 ],
       [-0.0818393 , -0.99741499, -0.01201841,  0.32314   ],
       [ 0.01982982, -0.01346516,  0.99970971,  0.112988  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.99644165,  0.07055929,  0.02107819,  0.001781  ],
       [-0.08186989, -0.99741794, -0.01191295,  0.3231455 ],
       [ 0.02003375, -0.01337337,  0.99970685,  0.1129895 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
