,features,labels
0,"[9.6, -0.166, 0.166, 0.073, 0.076, 0.106, 9.832, -0.185, -0.147, 0.016, 0.007, -0.044, 9.705, -0.031, 0.17, 0.075, 0.074, 0.069, 9.604, -0.154, -0.076, 0.017, 0.004, -0.06, 9.363, -0.087, 0.135, 0.08, 0.073, 0.042, 9.743, 0.054, -0.078, 0.028, 0.001, -0.07, 9.793, 0.319, 0.243, 0.079, 0.066, 0.009, 9.718, -0.123, -0.251, 0.022, -0.006, -0.064, 9.764, 0.215, 0.157, 0.068, 0.053, -0.026, 9.699, -0.008, -0.131, 0.023, -0.012, -0.062]","[False, False, False, False]"
1,"[9.976, -0.383, 0.002, 0.069, 0.025, -0.079, 9.814, -0.036, 0.021, 0.011, -0.012, -0.038, 9.608, 0.324, 0.236, 0.062, 0.024, -0.071, 9.902, -0.345, 0.18, 0.012, -0.011, -0.032, 9.719, -0.071, 0.147, 0.072, 0.023, -0.062, 9.84, -0.218, 0.063, 0.016, -0.005, -0.045, 9.508, 0.151, 0.089, 0.068, 0.027, -0.045, 9.925, -0.013, -0.165, 0.014, -0.006, -0.043, 9.552, 0.124, 0.197, 0.064, 0.028, -0.035, 9.715, -0.117, -0.106, 0.013, -0.009, -0.039]","[False, False, False, False]"
2,"[9.617, 0.13, 0.118, 0.07, 0.035, -0.028, 9.741, -0.174, -0.074, 0.011, -0.009, -0.043, 9.584, 0.093, 0.185, 0.073, 0.035, -0.032, 9.702, -0.025, -0.109, 0.017, -0.007, -0.046, 9.654, 0.07, 0.254, 0.069, 0.038, -0.027, 9.757, 0.02, -0.093, 0.014, -0.007, -0.046, 9.526, 0.095, 0.15, 0.07, 0.037, -0.027, 9.735, 0.108, -0.066, 0.011, -0.007, -0.045, 9.678, 0.016, 0.089, 0.071, 0.035, -0.026, 9.779, -0.038, -0.051, 0.018, -0.009, -0.043]","[False, False, False, False]"
3,"[9.708, 0.087, 0.067, 0.07, 0.034, -0.022, 9.726, -0.1, -0.121, 0.015, -0.007, -0.045, 9.721, 0.121, 0.182, 0.064, 0.035, -0.03, 9.614, -0.035, -0.006, 0.015, -0.009, -0.044, 9.686, 0.119, 0.181, 0.068, 0.036, -0.025, 9.702, -0.058, -0.072, 0.013, -0.005, -0.047, 9.683, 0.179, 0.065, 0.068, 0.034, -0.027, 9.657, -0.106, -0.028, 0.014, -0.007, -0.044, 9.567, 0.167, 0.181, 0.067, 0.036, -0.028, 9.715, -0.08, -0.095, 0.016, -0.007, -0.043]","[False, False, False, False]"
4,"[9.519, 0.15, 0.121, 0.069, 0.038, -0.033, 9.715, -0.139, -0.094, 0.018, -0.008, -0.044, 9.57, 0.092, 0.24, 0.069, 0.034, -0.028, 9.656, -0.05, -0.082, 0.011, -0.008, -0.043, 9.671, 0.142, 0.185, 0.069, 0.035, -0.029, 9.686, -0.112, -0.053, 0.014, -0.007, -0.042, 9.604, 0.166, 0.141, 0.071, 0.035, -0.026, 9.669, -0.062, -0.067, 0.015, -0.006, -0.045, 9.529, 0.173, 0.197, 0.066, 0.034, -0.026, 9.685, -0.071, -0.047, 0.015, -0.01, -0.045]","[False, False, False, False]"
5,"[9.697, 0.096, 0.248, 0.069, 0.037, -0.026, 9.778, -0.002, -0.071, 0.016, -0.009, -0.042, 9.655, 0.142, 0.182, 0.071, 0.038, -0.024, 9.694, -0.086, -0.081, 0.015, -0.009, -0.042, 9.684, 0.202, 0.16, 0.068, 0.036, -0.024, 9.737, -0.02, -0.112, 0.015, -0.008, -0.043, 9.66, 0.134, 0.295, 0.069, 0.035, -0.024, 9.704, -0.131, -0.129, 0.013, -0.005, -0.041, 9.697, 0.132, 0.185, 0.061, 0.036, -0.023, 9.779, -0.098, -0.038, 0.015, -0.005, -0.043]","[False, False, False, False]"
6,"[9.636, 0.261, 0.145, 0.068, 0.036, -0.029, 9.672, -0.139, -0.026, 0.012, -0.009, -0.044, 9.651, 0.043, 0.162, 0.071, 0.036, -0.028, 9.854, -0.091, -0.081, 0.012, -0.008, -0.043, 9.852, 0.145, 0.16, 0.07, 0.034, -0.03, 9.677, -0.054, -0.088, 0.013, -0.007, -0.043, 9.571, 0.282, 0.155, 0.069, 0.035, -0.029, 9.608, -0.083, -0.021, 0.019, -0.009, -0.047, 9.605, 0.172, 0.108, 0.069, 0.037, -0.025, 9.705, -0.095, -0.147, 0.014, -0.007, -0.046]","[False, False, False, False]"
7,"[9.597, 0.225, 0.293, 0.072, 0.035, -0.027, 9.678, -0.117, 0.012, 0.011, -0.008, -0.042, 9.703, 0.128, 0.225, 0.067, 0.035, -0.024, 9.666, 0.003, -0.06, 0.014, -0.007, -0.043, 9.654, 0.151, 0.156, 0.073, 0.035, -0.03, 9.672, -0.038, -0.028, 0.014, -0.008, -0.039, 9.596, 0.142, 0.182, 0.069, 0.038, -0.026, 9.678, -0.093, -0.16, 0.009, -0.011, -0.043, 9.633, 0.062, 0.202, 0.067, 0.036, -0.026, 9.695, -0.073, -0.062, 0.013, -0.009, -0.041]","[False, False, False, False]"
8,"[9.616, 0.121, 0.162, 0.071, 0.035, -0.027, 9.717, 0.013, -0.034, 0.01, -0.007, -0.042, 9.59, 0.065, 0.213, 0.07, 0.036, -0.029, 9.835, -0.002, -0.025, 0.012, -0.007, -0.045, 9.599, 0.13, 0.15, 0.069, 0.037, -0.028, 9.729, -0.094, -0.124, 0.013, -0.008, -0.045, 9.579, 0.13, 0.142, 0.066, 0.038, -0.028, 9.681, -0.082, -0.078, 0.018, -0.008, -0.045, 9.69, 0.095, 0.165, 0.069, 0.035, -0.028, 9.729, -0.121, -0.049, 0.011, -0.007, -0.042]","[False, False, False, False]"
9,"[9.678, 0.103, 0.215, 0.071, 0.035, -0.029, 9.738, -0.212, -0.025, 0.015, -0.009, -0.042, 9.62, 0.144, -0.036, 0.07, 0.078, -0.03, 9.491, 0.041, -0.041, 0.021, -0.006, -0.043, 9.689, 0.068, 0.166, 0.072, 0.035, -0.029, 9.589, -0.112, -0.108, 0.017, -0.004, -0.043, 9.602, 0.191, -0.108, 0.076, 0.035, -0.027, 9.955, -0.112, -0.023, 0.015, -0.01, -0.044, 9.717, 0.151, 0.177, 0.07, 0.036, -0.027, 9.686, -0.065, -0.129, 0.015, -0.008, -0.041]","[False, False, False, False]"
10,"[9.537, 0.355, 0.757, 0.405, 0.034, -0.023, 10.029, 0.141, -0.572, 0.416, -0.013, -0.046, 9.614, 0.118, 0.595, 0.517, 0.036, -0.023, 9.575, 0.307, -0.392, 0.533, -0.013, -0.049, 9.481, 0.247, 0.605, 0.621, 0.035, -0.025, 9.726, 0.119, -0.076, 0.568, -0.013, -0.047, 9.748, -0.036, 0.228, 0.602, 0.033, -0.026, 9.78, -0.059, -0.151, 0.535, -0.011, -0.046, 9.806, -0.196, 0.01, 0.565, 0.034, -0.023, 9.614, -0.393, 0.479, 0.464, -0.013, -0.043]","[False, False, False, False]"
11,"[9.658, 0.239, 0.554, 0.194, 0.04, -0.022, 9.645, 0.228, -0.331, 0.177, -0.007, -0.051, 9.705, 0.208, 0.435, 0.276, 0.039, -0.023, 9.597, -0.004, -0.12, 0.236, -0.01, -0.047, 9.554, 0.133, 0.008, 0.281, 0.035, -0.033, 9.729, 0.201, -0.245, 0.221, -0.009, -0.044, 9.763, -0.114, 0.228, 0.274, 0.039, -0.026, 9.639, 0.103, -0.036, 0.215, -0.007, -0.046, 9.592, -0.069, 0.194, 0.269, 0.033, -0.027, 9.796, 0.08, 0.036, 0.223, -0.009, -0.044]","[False, False, False, False]"
12,"[9.952, 0.156, 0.377, 0.298, 0.034, -0.023, 9.832, 0.071, -0.127, 0.254, -0.011, -0.047, 9.738, 0.196, 0.251, 0.317, 0.032, -0.024, 9.654, -0.084, -0.321, 0.271, -0.009, -0.046, 9.548, 0.338, 0.39, 0.327, 0.033, -0.029, 9.83, -0.087, -0.452, 0.286, -0.01, -0.046, 9.586, 0.436, 0.299, 0.358, 0.028, -0.026, 9.79, -0.24, -0.224, 0.317, -0.009, -0.045, 9.636, 0.422, 0.461, 0.369, 0.031, -0.029, 9.828, -0.177, -0.32, 0.33, -0.01, -0.044]","[False, False, False, False]"
13,"[9.532, 0.17, -0.02, 0.47, 0.034, -0.027, 9.671, -0.204, 0.175, 0.403, -0.015, -0.049, 9.594, 0.221, 0.025, 0.422, 0.034, -0.033, 9.732, -0.15, -0.293, 0.352, -0.008, -0.047, 9.641, 0.448, 0.316, 0.411, 0.035, -0.028, 9.785, -0.135, -0.105, 0.365, -0.016, -0.049, 9.686, 0.177, -0.059, 0.407, 0.031, -0.031, 9.764, -0.004, -0.181, 0.358, -0.009, -0.05, 9.513, 0.184, 0.363, 0.416, 0.038, -0.028, 9.761, -0.034, -0.169, 0.389, -0.01, -0.047]","[True, False, False, False]"
