,features,labels
0,"[9.637, 0.05, 0.218, 0.08, 0.06, -0.034, 9.79, -0.106, -0.054, 0.028, -0.016, -0.064, 9.679, 0.199, 0.167, 0.078, 0.043, -0.069, 9.598, -0.108, 0.018, 0.026, -0.014, -0.055, 9.626, 0.151, 0.069, 0.08, 0.035, -0.081, 9.655, -0.011, -0.043, 0.017, -0.011, -0.052, 9.648, 0.136, 0.152, 0.075, 0.031, -0.082, 9.708, -0.019, -0.085, 0.019, -0.014, -0.045, 9.663, 0.124, 0.102, 0.071, 0.026, -0.083, 9.705, -0.15, -0.105, 0.015, -0.009, -0.041]","[True, False, False, False]"
1,"[9.75, 0.137, 0.137, 0.067, 0.034, -0.029, 9.728, 0.038, -0.039, 0.018, -0.009, -0.046, 9.619, 0.133, 0.182, 0.075, 0.04, -0.024, 9.678, 0.005, -0.041, 0.015, -0.004, -0.045, 9.614, 0.154, 0.12, 0.066, 0.035, -0.027, 9.663, -0.053, -0.099, 0.015, -0.005, -0.047, 9.549, 0.178, 0.126, 0.069, 0.04, -0.022, 9.697, -0.027, -0.013, 0.014, -0.006, -0.048, 9.688, 0.112, 0.1, 0.073, 0.039, -0.023, 9.627, -0.069, -0.066, 0.021, -0.007, -0.046]","[True, False, False, False]"
2,"[9.629, 0.138, 0.106, 0.072, 0.036, -0.025, 9.696, -0.09, -0.02, 0.018, -0.004, -0.046, 9.67, 0.169, 0.152, 0.075, 0.04, -0.021, 9.697, -0.119, -0.042, 0.012, -0.007, -0.046, 9.779, 0.045, 0.092, 0.071, 0.036, -0.022, 9.748, -0.059, -0.068, 0.017, -0.003, -0.049, 9.726, 0.103, 0.041, 0.071, 0.038, -0.032, 9.625, -0.001, -0.024, 0.015, -0.006, -0.049, 9.692, 0.115, 0.293, 0.071, 0.041, -0.024, 9.707, -0.029, -0.097, 0.016, -0.01, -0.049]","[True, False, False, False]"
3,"[9.609, 0.092, 0.108, 0.074, 0.043, -0.022, 9.659, -0.01, -0.032, 0.019, -0.005, -0.048, 9.716, 0.13, 0.144, 0.072, 0.038, -0.023, 9.688, -0.026, -0.098, 0.015, -0.007, -0.047, 9.674, 0.115, 0.083, 0.073, 0.041, -0.027, 9.71, -0.029, -0.084, 0.018, -0.006, -0.049, 9.637, 0.105, 0.133, 0.073, 0.039, -0.024, 9.647, -0.014, -0.088, 0.02, -0.009, -0.049, 9.629, 0.23, 0.107, 0.073, 0.041, -0.027, 9.759, -0.047, -0.076, 0.013, -0.005, -0.046]","[True, False, False, False]"
4,"[9.55, 0.19, 0.053, 0.072, 0.038, -0.025, 9.712, -0.02, -0.054, 0.016, -0.008, -0.048, 9.632, 0.087, 0.12, 0.07, 0.043, -0.026, 9.721, 0.015, -0.124, 0.019, -0.006, -0.044, 9.636, 0.15, 0.137, 0.073, 0.04, -0.021, 9.729, -0.041, -0.02, 0.015, -0.008, -0.047, 9.653, 0.098, 0.112, 0.075, 0.039, -0.023, 9.676, -0.012, -0.04, 0.014, -0.003, -0.046, 9.668, 0.16, 0.203, 0.071, 0.036, -0.023, 9.692, -0.068, 0.147, 0.018, -0.006, -0.044]","[True, False, False, False]"
5,"[9.731, 0.124, 0.033, 0.069, 0.04, -0.024, 9.668, -0.007, -0.037, 0.015, -0.004, -0.048, 9.574, 0.14, 0.002, 0.07, 0.042, -0.024, 9.636, -0.004, -0.051, 0.017, -0.005, -0.044, 9.677, 0.181, 0.23, 0.071, 0.042, -0.028, 9.683, -0.006, 0.003, 0.018, -0.003, -0.047, 9.615, 0.098, 0.106, 0.073, 0.035, -0.023, 9.727, -0.091, -0.105, 0.018, -0.005, -0.046, 9.644, 0.146, 0.083, 0.074, 0.035, -0.024, 9.699, -0.051, -0.059, 0.015, -0.009, -0.049]","[True, False, False, False]"
6,"[9.66, 0.121, 0.16, 0.073, 0.037, -0.028, 9.771, -0.034, -0.015, 0.018, -0.007, -0.043, 9.59, 0.112, 0.071, 0.07, 0.039, -0.024, 9.744, -0.041, 0.003, 0.014, -0.005, -0.045, 9.656, 0.141, 0.169, 0.072, 0.038, -0.025, 9.71, 0.006, -0.014, 0.017, -0.004, -0.045, 9.631, 0.098, 0.069, 0.074, 0.036, -0.026, 9.686, -0.014, 0.004, 0.018, -0.007, -0.047, 9.657, 0.078, 0.079, 0.069, 0.04, -0.02, 9.737, -0.067, -0.006, 0.016, -0.004, -0.047]","[True, False, False, False]"
7,"[9.663, 0.027, 0.176, 0.075, 0.042, -0.025, 9.699, -0.033, -0.049, 0.019, -0.003, -0.046, 9.648, 0.12, 0.134, 0.073, 0.042, -0.022, 9.762, -0.062, 0.136, 0.02, -0.007, -0.046, 9.642, 0.016, 0.146, 0.075, 0.038, -0.021, 9.741, -0.022, -0.023, 0.017, -0.004, -0.048, 9.628, 0.099, 0.072, 0.073, 0.036, -0.022, 9.667, -0.015, -0.114, 0.02, -0.008, -0.047, 9.616, 0.138, 0.237, 0.073, 0.038, -0.024, 9.763, -0.036, -0.179, 0.016, -0.009, -0.047]","[True, False, False, False]"
8,"[9.696, 0.153, 0.153, 0.069, 0.04, -0.022, 9.626, 0.004, 0.035, 0.015, -0.006, -0.046, 9.638, 0.106, 0.259, 0.072, 0.04, -0.021, 9.712, -0.056, -0.006, 0.016, -0.004, -0.047, 9.659, 0.087, 0.126, 0.069, 0.038, -0.023, 9.713, -0.019, -0.059, 0.009, -0.006, -0.046, 9.656, 0.108, 0.098, 0.075, 0.038, -0.024, 9.657, -0.026, -0.125, 0.019, -0.003, -0.047, 9.656, 0.114, 0.145, 0.073, 0.038, -0.026, 9.723, -0.017, -0.121, 0.014, -0.007, -0.05]","[True, False, False, False]"
9,"[9.657, 0.099, 0.111, 0.071, 0.04, -0.027, 9.495, 0.023, -0.657, 0.047, -0.042, -0.041, 9.473, 0.135, -0.022, 0.075, 0.038, -0.024, 9.495, -0.082, -0.157, 0.026, -0.013, -0.051, 9.629, 0.136, 0.269, 0.065, 0.042, -0.024, 9.735, -0.026, -0.001, 0.016, -0.006, -0.051, 9.495, 0.161, 0.249, 0.072, 0.04, -0.027, 9.697, -0.013, -0.052, 0.015, -0.005, -0.053, 9.604, 0.048, 0.2, 0.071, 0.039, -0.024, 9.766, -0.071, -0.045, 0.009, 0.001, -0.052]","[True, False, False, False]"
