,Left IMU Signal,Right IMU Signal
ax,"[9.637, 9.75, 9.629, 9.609, 9.55, 9.731, 9.66, 9.663, 9.696, 9.657, 9.561, 9.608, 9.692, 9.426, 9.89, 9.893, 9.611, 9.665, 9.717, 9.814, 9.535, 9.536, 9.907, 9.346, 9.653, 9.804, 9.87, 9.714, 9.638, 9.665]","[0.05, 0.137, 0.138, 0.092, 0.19, 0.124, 0.121, 0.027, 0.153, 0.099, 0.146, 0.106, 0.121, 0.216, -0.218, 0.19, 0.119, -0.034, 0.051, -0.192, -0.665, 0.16, 0.738, 0.389, 0.087, 0.118, 0.039, 0.193, 0.285, 0.207]"
ay,"[0.218, 0.137, 0.106, 0.108, 0.053, 0.033, 0.16, 0.176, 0.153, 0.111, 0.061, 0.1, 0.113, -0.009, -0.777, -0.276, 0.122, -0.019, 0.118, -0.273, -0.413, 0.275, 0.749, -0.115, 0.555, 0.167, 0.05, 0.378, 0.267, -0.166]","[0.08, 0.067, 0.072, 0.074, 0.072, 0.069, 0.073, 0.075, 0.069, 0.071, 0.073, 0.073, 0.068, 0.071, 0.179, 0.17, 0.075, 0.075, 0.063, 0.071, 0.149, -0.091, 0.004, 0.143, 0.299, 0.474, 0.437, 0.436, 0.416, 0.477]"
az,"[0.06, 0.034, 0.036, 0.043, 0.038, 0.04, 0.037, 0.042, 0.04, 0.04, 0.036, 0.035, 0.039, 0.037, 0.036, 0.038, 0.034, 0.04, 0.044, 0.037, 0.042, 0.053, 0.038, 0.036, 0.035, 0.032, 0.031, 0.031, 0.036, 0.028]","[-0.034, -0.029, -0.025, -0.022, -0.025, -0.024, -0.028, -0.025, -0.022, -0.027, -0.029, -0.026, -0.023, -0.029, -0.03, -0.051, -0.032, -0.027, -0.029, -0.031, -0.017, -0.017, -0.071, -0.02, -0.02, 0.007, -0.018, -0.023, -0.023, -0.023]"
gx,"[9.79, 9.728, 9.696, 9.659, 9.712, 9.668, 9.771, 9.699, 9.626, 9.495, 9.759, 9.642, 9.713, 9.798, 9.824, 9.902, 9.641, 9.709, 9.732, 8.816, 9.596, 9.235, 9.674, 9.66, 9.816, 9.743, 9.943, 9.565, 9.039, 9.729]","[-0.106, 0.038, -0.09, -0.01, -0.02, -0.007, -0.034, -0.033, 0.004, 0.023, -0.015, -0.005, -0.023, -0.147, 0.045, -0.208, -0.01, -0.146, -0.003, 0.056, 0.311, 0.005, -0.52, 0.769, 0.131, -0.012, -0.203, -0.087, -0.532, -0.004]"
gy,"[-0.054, -0.039, -0.02, -0.032, -0.054, -0.037, -0.015, -0.049, 0.035, -0.657, -0.025, 0.039, -0.022, -0.096, -0.543, 0.104, -0.109, 0.025, 0.014, 0.307, 0.236, 0.036, -1.085, -0.299, -0.66, -0.334, -0.437, -0.163, 0.197, -0.016]","[0.028, 0.018, 0.018, 0.019, 0.016, 0.015, 0.018, 0.019, 0.015, 0.047, 0.017, 0.016, 0.02, 0.014, 0.073, 0.116, 0.031, 0.007, 0.012, -0.037, 0.049, -0.142, -0.009, 0.081, 0.261, 0.39, 0.367, 0.376, 0.371, 0.381]"
gz,"[-0.016, -0.009, -0.004, -0.005, -0.008, -0.004, -0.007, -0.003, -0.006, -0.042, -0.006, -0.007, -0.006, -0.004, -0.003, 0.007, -0.006, -0.001, -0.003, -0.001, -0.002, -0.009, -0.006, -0.006, -0.008, -0.001, -0.006, -0.005, 0.007, -0.012]","[-0.064, -0.046, -0.046, -0.048, -0.048, -0.048, -0.043, -0.046, -0.046, -0.041, -0.05, -0.048, -0.046, -0.045, -0.045, -0.043, -0.05, -0.054, -0.046, -0.048, -0.047, -0.043, -0.039, -0.05, -0.053, -0.061, -0.052, -0.054, -0.044, -0.06]"
