,features,labels
0,"[9.319, 0.171, -0.336, 0.071, 0.083, 0.108, 9.853, -0.119, -0.213, 0.008, 0.016, -0.028, 9.617, 0.173, -0.126, 0.076, 0.077, 0.105, 9.733, -0.005, -0.199, 0.015, 0.01, -0.047, 9.85, 0.093, -0.171, 0.081, 0.078, 0.081, 9.726, -0.001, -0.156, 0.026, 0.008, -0.06, 9.811, 0.075, -0.144, 0.083, 0.076, 0.043, 9.803, -0.008, -0.19, 0.033, 0.001, -0.075, 9.757, 0.035, -0.059, 0.082, 0.073, 0.003, 9.766, 0.043, -0.161, 0.029, -0.005, -0.069]","[True, False, False, False]"
1,"[9.644, 0.118, -0.103, 0.076, 0.028, -0.086, 9.829, 0.015, -0.111, 0.018, -0.01, -0.047, 9.639, 0.09, -0.132, 0.066, 0.027, -0.08, 9.713, -0.116, -0.301, 0.02, -0.009, -0.041, 9.613, 0.084, -0.151, 0.073, 0.026, -0.071, 9.733, 0.029, -0.176, 0.015, -0.009, -0.034, 9.651, 0.086, -0.126, 0.063, 0.024, -0.056, 9.729, 0.014, -0.291, 0.018, -0.002, -0.048, 9.663, 0.095, -0.046, 0.066, 0.028, -0.043, 9.744, -0.007, -0.143, 0.022, -0.005, -0.041]","[True, False, False, False]"
2,"[9.621, 0.129, 0.104, 0.072, 0.039, -0.026, 9.593, -0.017, -0.028, 0.016, -0.003, -0.048, 9.765, 0.063, -0.104, 0.072, 0.035, -0.027, 9.739, 0.044, -0.157, 0.017, -0.008, -0.048, 9.649, 0.081, -0.133, 0.077, 0.038, -0.025, 9.747, 0.022, -0.145, 0.02, -0.003, -0.044, 9.68, 0.105, -0.162, 0.075, 0.04, -0.026, 9.746, 0.01, -0.153, 0.015, -0.006, -0.045, 9.653, 0.092, -0.147, 0.072, 0.04, -0.024, 9.77, 0.017, -0.309, 0.021, -0.005, -0.044]","[True, False, False, False]"
3,"[9.672, 0.093, -0.176, 0.077, 0.038, -0.027, 9.771, -0.015, -0.256, 0.017, -0.004, -0.044, 9.624, 0.135, -0.105, 0.067, 0.04, -0.023, 9.604, 0.007, -0.191, 0.02, -0.004, -0.046, 9.791, 0.079, -0.226, 0.072, 0.038, -0.024, 9.698, 0.01, -0.201, 0.019, -0.004, -0.045, 9.642, 0.077, -0.104, 0.073, 0.037, -0.023, 9.766, 0.032, -0.087, 0.019, -0.006, -0.047, 9.577, 0.075, -0.15, 0.072, 0.037, -0.025, 9.763, -0.021, -0.207, 0.018, -0.006, -0.049]","[True, False, False, False]"
4,"[9.705, 0.06, -0.167, 0.069, 0.038, -0.024, 9.764, 0.002, -0.139, 0.019, -0.005, -0.05, 9.626, 0.066, -0.147, 0.072, 0.036, -0.025, 9.676, 0.002, -0.1, 0.014, -0.005, -0.044, 9.671, 0.079, -0.156, 0.076, 0.039, -0.021, 9.731, -0.033, -0.27, 0.016, -0.008, -0.048, 9.654, 0.081, -0.121, 0.074, 0.04, -0.027, 9.749, 0.013, -0.236, 0.018, -0.003, -0.042, 9.662, 0.105, -0.152, 0.071, 0.04, -0.021, 9.772, 0.02, -0.151, 0.018, -0.008, -0.044]","[True, False, False, False]"
5,"[9.622, 0.093, -0.243, 0.068, 0.04, -0.018, 9.742, 0.015, -0.171, 0.014, -0.004, -0.043, 9.703, 0.092, -0.08, 0.073, 0.041, -0.025, 9.781, 0.03, -0.203, 0.018, -0.005, -0.047, 9.665, 0.081, -0.132, 0.072, 0.036, -0.02, 9.746, 0.026, -0.301, 0.018, -0.005, -0.047, 9.598, 0.073, -0.124, 0.067, 0.041, -0.024, 9.708, 0.013, -0.196, 0.018, -0.007, -0.041, 9.656, 0.116, -0.151, 0.075, 0.038, -0.026, 9.769, -0.002, -0.154, 0.016, -0.004, -0.047]","[True, False, False, False]"
6,"[9.781, 0.07, -0.059, 0.075, 0.039, -0.019, 9.824, 0.001, -0.369, 0.018, -0.004, -0.046, 9.878, 0.051, -0.169, 0.073, 0.039, -0.022, 9.705, -0.054, -0.127, 0.013, -0.005, -0.047, 9.61, 0.109, -0.183, 0.073, 0.04, -0.023, 9.766, 0.004, -0.228, 0.017, -0.001, -0.045, 9.647, 0.08, -0.203, 0.075, 0.04, -0.015, 9.724, 0.033, -0.192, 0.019, -0.005, -0.046, 9.65, 0.078, -0.076, 0.071, 0.039, -0.028, 9.714, 0.023, -0.175, 0.018, -0.007, -0.045]","[True, False, False, False]"
7,"[9.791, 0.075, -0.214, 0.075, 0.038, -0.023, 9.667, 0.018, -0.239, 0.017, -0.006, -0.048, 9.655, 0.103, -0.182, 0.067, 0.033, -0.024, 9.726, 0.008, -0.212, 0.022, -0.003, -0.045, 9.613, 0.098, -0.213, 0.073, 0.038, -0.022, 9.724, 0.001, -0.202, 0.021, -0.007, -0.043, 9.675, 0.088, -0.234, 0.073, 0.04, -0.025, 9.705, 0.004, -0.209, 0.016, -0.005, -0.043, 9.597, 0.089, -0.203, 0.076, 0.036, -0.025, 9.732, 0.035, -0.145, 0.016, -0.005, -0.043]","[True, False, False, False]"
8,"[9.567, 0.114, -0.098, 0.075, 0.04, -0.025, 9.698, -0.005, -0.208, 0.019, -0.005, -0.045, 9.678, 0.089, -0.009, 0.075, 0.04, -0.023, 9.772, -0.015, -0.159, 0.016, -0.004, -0.044, 9.579, -0.054, -0.251, 0.073, 0.037, -0.027, 9.695, -0.03, -0.232, 0.019, -0.005, -0.044, 9.656, 0.134, -0.053, 0.067, 0.037, -0.025, 9.756, -0.007, -0.178, 0.015, -0.006, -0.041, 9.782, 0.072, -0.038, 0.041, 0.031, -0.018, 9.638, -0.278, -0.158, 0.006, -0.004, -0.036]","[True, False, False, False]"
9,"[9.677, 0.21, -0.026, 0.084, 0.042, -0.03, 9.718, 0.018, -0.162, 0.024, -0.006, -0.047, 9.635, 0.138, -0.093, 0.083, 0.04, -0.023, 9.759, 0.014, -0.247, 0.022, -0.002, -0.047, 9.65, 0.069, -0.022, 0.095, 0.04, -0.036, 9.768, 0.123, -0.233, 0.021, -0.002, -0.046, 10.242, 0.084, 0.432, 0.072, 0.035, -0.018, 9.829, -0.011, 0.035, 0.011, -0.007, -0.044, 10.105, -0.208, -1.147, 0.131, 0.047, -0.035, 9.716, -0.113, 0.035, 0.015, -0.004, -0.046]","[True, True, False, False]"
