,transforms
0,"[array([[-0.67815676,  0.74667758, -0.01972812, -0.1421005 ],
       [-0.73491544, -0.6645828 ,  0.02043803,  0.072515  ],
       [ 0.00164213,  0.02832474,  0.99959646,  0.0960735 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.67824426,  0.74667758, -0.01975386, -0.1420975 ],
       [-0.73483479, -0.6645828 ,  0.02040911,  0.072514  ],
       [ 0.00160003,  0.02832474,  0.99959655,  0.0960745 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.67818121,  0.74664457, -0.01988441, -0.1420985 ],
       [-0.73489279, -0.66460913,  0.0206406 ,  0.072515  ],
       [ 0.00168409,  0.02857625,  0.9995892 ,  0.0960765 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.67802032,  0.74676168, -0.01978061, -0.142096  ],
       [-0.73504141, -0.66448708,  0.0204224 ,  0.0725155 ],
       [ 0.0016003 ,  0.02835328,  0.99959574,  0.096074  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.67804669,  0.74683661, -0.01981357, -0.142098  ],
       [-0.73501727, -0.66440418,  0.02033933,  0.072516  ],
       [ 0.00151585,  0.02832246,  0.99959679,  0.0960735 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.67822988,  0.74664355, -0.01969152, -0.1421    ],
       [-0.73484725, -0.66461166,  0.02080832,  0.0725165 ],
       [ 0.00193636,  0.02854372,  0.99958954,  0.096074  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.67804489,  0.74672315, -0.01976437, -0.142098  ],
       [-0.73501885, -0.6645329 ,  0.02035125,  0.072513  ],
       [ 0.00155805,  0.02829398,  0.99959752,  0.096072  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.67815667,  0.74673568, -0.01969517, -0.1420985 ],
       [-0.73491534, -0.6645162 ,  0.02052216,  0.072513  ],
       [ 0.00172634,  0.02835586,  0.99959539,  0.096072  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.67832829,  0.74644658, -0.01677407, -0.141931  ],
       [-0.73475739, -0.66500524,  0.0175485 ,  0.0724025 ],
       [ 0.00151601,  0.02419792,  0.9997053 ,  0.096073  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.67727915,  0.74778291, -0.01793447, -0.142031  ],
       [-0.73572263, -0.66341733,  0.01959921,  0.072492  ],
       [ 0.00227374,  0.02642287,  0.99964705,  0.0960595 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[-0.64892087,  0.77159397, -0.02108517, -0.1413105 ],
       [-0.7608473 , -0.63563619,  0.01322874,  0.071914  ],
       [-0.00361867,  0.02468551,  0.99969016,  0.09608   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
11,"[array([[-0.66296345,  0.76074271, -0.01998202, -0.142194  ],
       [-0.74865033, -0.64845124,  0.01965214,  0.0729675 ],
       [ 0.00146581,  0.02795561,  0.99960718,  0.096053  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
12,"[array([[-0.64750699,  0.7746024 , -0.01860574, -0.141076  ],
       [-0.76204401, -0.63180875,  0.02218371,  0.074447  ],
       [ 0.00485965,  0.02843984,  0.99958077,  0.0959155 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
13,"[array([[-0.68105149,  0.74461568, -0.0181369 , -0.1368545 ],
       [-0.73219318, -0.66672898,  0.02761875,  0.0783155 ],
       [ 0.0078744 ,  0.03193668,  0.99945398,  0.0958715 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
14,"[array([[-0.70970524,  0.71618501, -0.02833985, -0.1393075 ],
       [-0.70449609, -0.69685824,  0.02580842,  0.0791315 ],
       [-0.00193243,  0.03830953,  0.99926512,  0.0958765 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
