,time
0,0.7749999999999999
1,0.983333
2,1.1916660000000001
3,1.4
4,1.608333
5,1.8166660000000001
6,2.0250000000000004
7,2.233333
8,2.4416659999999997
9,2.6500000000000004
10,2.858333
11,3.0666659999999997
12,3.2750000000000004
13,3.483333
14,3.6916659999999997
15,3.9000000000000004
16,4.108333
17,4.316666
18,4.525
19,4.733333
20,4.941666
21,5.15
22,5.358333
23,5.566666
24,5.775
25,5.983333
26,6.191666
27,6.4
28,6.608333
29,6.816666
30,7.025
31,7.233333
32,7.441666
33,7.65
34,7.858333
35,8.066666
36,8.275
37,8.483333
38,8.691666
39,8.9
40,9.108333
41,9.316666
42,9.525
43,9.733333
44,9.941666
45,10.15
46,10.358333
47,10.566666
48,10.775
49,10.983333
50,11.191666
51,11.4
52,11.608333
53,11.816666
54,12.025
55,12.233333
56,12.441666
57,12.65
58,12.858333
59,13.066666
60,13.275
61,13.483333
62,13.691666
63,13.9
64,14.108333
65,14.316666
66,14.525
67,14.733333
68,14.941666
69,15.15
70,15.358333
71,15.566666
72,15.775
73,15.983333
74,16.191665999999998
75,16.4
76,16.608333000000002
77,16.816665999999998
78,17.025
79,17.233333000000002
80,17.441665999999998
81,17.65
82,17.858333000000002
83,18.066665999999998
84,18.275
85,18.483333000000002
86,18.691665999999998
87,18.9
88,19.108333000000002
89,19.316665999999998
90,19.525
91,19.733333000000002
92,19.941665999999998
93,20.15
94,20.358333000000002
95,20.566665999999998
96,20.775
97,20.983333000000002
98,21.191665999999998
99,21.4
100,21.608333000000002
101,21.816665999999998
102,22.025
103,22.233333000000002
104,22.441665999999998
105,22.65
106,22.858333000000002
107,23.066665999999998
108,23.275
109,23.483333000000002
110,23.691665999999998
111,23.9
112,24.108333000000002
113,24.316665999999998
114,24.525
115,24.733333000000002
116,24.941665999999998
117,25.15
118,25.358333000000002
119,25.566665999999998
120,25.775
121,25.983333000000002
122,26.191665999999998
123,26.4
124,26.608333000000002
125,26.816665999999998
126,27.025
127,27.233333000000002
128,27.441665999999998
129,27.65
130,27.858333000000002
131,28.066665999999998
132,28.275
133,28.483333000000002
134,28.691665999999998
135,28.9
136,29.108333000000002
137,29.316665999999998
138,29.733333000000002
139,29.941666000000005
140,30.15
141,30.358333000000002
142,30.566666000000005
143,30.775
144,30.983333000000002
145,31.191666000000005
146,31.4
147,31.608333000000002
148,31.816666000000005
149,32.025
150,32.233333
151,32.441666000000005
152,32.65
153,32.858333
154,33.066666000000005
155,33.275
156,33.483333
157,33.691666000000005
158,33.9
159,34.108333
160,34.316666000000005
161,34.525
162,34.733333
163,34.941666000000005
164,35.15
165,35.358333
166,35.566666000000005
167,35.775
168,35.983333
169,36.191666000000005
170,36.4
171,36.608333
172,36.816666000000005
173,37.025
174,37.233333
175,37.441666000000005
176,37.65
177,37.858333
178,38.066666000000005
179,38.275
180,38.483333
181,38.691666000000005
182,38.9
183,39.108333
184,39.316666000000005
185,39.525
186,39.733333
187,39.941666000000005
188,40.15
189,40.358333
190,40.566666000000005
191,40.775
192,40.983333
193,41.191666000000005
194,41.4
195,41.608333
196,41.816666000000005
197,42.025
198,42.233333
199,42.441666000000005
200,42.65
201,42.858333
202,43.066666000000005
203,43.275
204,43.483333
205,43.691666000000005
206,44.108333
207,44.316666000000005
208,44.525
209,44.733333
210,44.941666000000005
211,45.15
212,45.358333
213,45.566666000000005
214,45.775
215,45.983333
216,46.191666000000005
217,46.4
218,46.608333
219,46.816666000000005
220,47.025
221,47.233333
222,47.441666000000005
223,47.65
224,47.858333
225,48.066666000000005
226,48.275
227,48.483333
228,48.691666000000005
229,48.9
230,49.108333
231,49.316666000000005
232,49.525
233,49.733333
234,49.941666000000005
235,50.15
236,50.358333
237,50.566666000000005
238,50.775
239,50.983333
240,51.191666000000005
241,51.4
242,51.608333
243,51.816666000000005
244,52.025
245,52.233333
246,52.441666000000005
247,52.65
248,52.858333
249,53.066666000000005
250,53.275
251,53.483333
252,53.691666000000005
253,53.9
254,54.108333
255,54.316666000000005
256,54.525
257,54.733333
258,54.941666000000005
259,55.15
260,55.358333
261,55.566666000000005
262,55.775
263,55.983333
264,56.191666000000005
265,56.4
266,56.608333
267,56.816666000000005
268,57.233333
269,57.441666000000005
270,57.65
271,57.858333
272,58.066666000000005
273,58.275
274,58.483333
275,58.691666000000005
276,58.9
