,transforms
0,"[array([[ 0.03803543, -0.99931451, -0.00292622, -0.081929  ],
       [ 0.99927191,  0.03691308, -0.00288373,  0.1509255 ],
       [ 0.00299295, -0.00281779,  0.99999156,  0.104432  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[ 0.03799393, -0.9993176 , -0.00261174, -0.0819295 ],
       [ 0.99927361,  0.03685173, -0.00285421,  0.1509275 ],
       [ 0.00295139, -0.00250479,  0.99999252,  0.104436  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[ 0.03787097, -0.99931757, -0.00267714, -0.081927  ],
       [ 0.99927803,  0.03684827, -0.00293538,  0.1509295 ],
       [ 0.00303467, -0.00256717,  0.99999211,  0.104434  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[ 0.0380386 , -0.99931494, -0.00276827, -0.081926  ],
       [ 0.99927191,  0.0369131 , -0.00284838,  0.1509255 ],
       [ 0.00295163, -0.00266125,  0.99999211,  0.1044345 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[ 0.03807536, -0.99931629, -0.00267745, -0.0819255 ],
       [ 0.99927026,  0.036883  , -0.00293456,  0.150916  ],
       [ 0.00303439, -0.00256741,  0.99999211,  0.104431  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[ 0.03799235, -0.99931489, -0.00273723, -0.0819185 ],
       [ 0.99927367,  0.03691657, -0.00284932,  0.1509315 ],
       [ 0.00295127, -0.00263019,  0.99999219,  0.104437  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[ 0.03811212, -0.99931728, -0.00270727, -0.0819195 ],
       [ 0.99926899,  0.03685403, -0.00289136,  0.1509325 ],
       [ 0.00299245, -0.00259888,  0.99999216,  0.1044365 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[ 0.03799076, -0.99931522, -0.00264626, -0.0819265 ],
       [ 0.99927348,  0.03691427, -0.00293585,  0.1509325 ],
       [ 0.00303427, -0.00253609,  0.99999219,  0.1044355 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[ 0.03819668, -0.99931851, -0.00268354, -0.0819325 ],
       [ 0.99926512,  0.03682277, -0.00310012,  0.150927  ],
       [ 0.00320037, -0.00256757,  0.99999159,  0.104433  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[ 0.0379398 , -0.99931146, -0.00274046, -0.081929  ],
       [ 0.99927542,  0.03700922, -0.00293165,  0.150922  ],
       [ 0.00303352, -0.0026301 ,  0.99999195,  0.104434  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[ 0.03782945, -0.99931972, -0.00273953, -0.081932  ],
       [ 0.9992796 ,  0.03678574, -0.00293312,  0.1509255 ],
       [ 0.00303467, -0.00262979,  0.99999195,  0.104434  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
11,"[array([[ 0.03774014, -0.9993122 , -0.00255998, -0.081929  ],
       [ 0.99928233,  0.03700229, -0.00314761,  0.150927  ],
       [ 0.00324199, -0.00244178,  0.99999177,  0.104433  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
12,"[array([[ 0.03808011, -0.99932181, -0.00276782, -0.0819305 ],
       [ 0.99927033,  0.03672665, -0.00284828,  0.1509265 ],
       [ 0.00295162, -0.00266135,  0.99999211,  0.1044315 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
13,"[array([[ 0.03811844, -0.99931373, -0.00267968, -0.0819335 ],
       [ 0.99926849,  0.03695247, -0.00297609,  0.150923  ],
       [ 0.00307608, -0.00256788,  0.99999198,  0.104432  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
