,time
0,0.7799999999999994
1,0.9049999999999994
2,1.0299999999999994
3,1.1549999999999994
4,1.2799999999999994
5,1.4049999999999994
6,1.5299999999999994
7,1.6549999999999994
8,1.7799999999999994
9,1.9049999999999994
10,2.0299999999999994
11,2.1549999999999994
12,2.2799999999999994
13,2.4049999999999994
14,2.5299999999999994
15,2.6549999999999994
16,2.7799999999999994
17,2.9049999999999994
18,3.0299999999999994
19,3.1549999999999994
20,3.2799999999999994
21,3.4049999999999994
22,3.5299999999999994
23,3.6549999999999994
24,3.7799999999999994
25,3.9049999999999994
26,4.029999999999999
27,4.154999999999999
28,4.279999999999999
29,4.404999999999999
30,4.529999999999999
31,4.654999999999999
32,4.779999999999999
33,4.904999999999999
34,5.029999999999999
35,5.154999999999999
36,5.279999999999999
37,5.404999999999999
38,5.529999999999999
39,5.654999999999999
40,5.779999999999999
41,5.904999999999999
42,6.029999999999999
43,6.154999999999999
44,6.279999999999999
45,6.404999999999999
46,6.529999999999999
47,6.654999999999999
48,6.779999999999999
49,6.904999999999999
50,7.029999999999999
51,7.154999999999999
52,7.279999999999999
53,7.404999999999999
54,7.529999999999999
55,7.654999999999999
56,7.779999999999999
57,7.904999999999999
58,8.03
59,8.155
60,8.28
61,8.405
62,8.53
63,8.655
64,8.78
65,8.905
66,9.03
67,9.155
68,9.28
69,9.405
70,9.53
71,9.655
72,9.78
73,9.905
74,10.03
75,10.155
76,10.28
77,10.405
78,10.53
79,10.655
80,10.78
81,10.905
82,11.03
83,11.155
84,11.28
85,11.405
86,11.53
87,11.655
88,11.78
89,11.905
90,12.03
91,12.155
92,12.28
93,12.405
94,12.53
95,12.655
96,12.78
97,12.905
98,13.03
99,13.155
100,13.28
101,13.405
102,13.53
103,13.655
104,13.78
105,13.905
106,14.03
107,14.155
108,14.28
109,14.405
110,14.53
111,14.655
112,14.78
113,14.905
114,15.03
115,15.155
116,15.28
117,15.405
118,15.53
119,15.655
120,15.78
121,15.905
122,16.03
123,16.155
124,16.28
125,16.405
126,16.53
127,16.655
128,16.78
129,16.905
130,17.03
131,17.155
132,17.28
133,17.405
134,17.53
135,17.655
136,17.78
137,17.905
138,18.03
139,18.155
140,18.28
141,18.405
142,18.53
143,18.655
144,18.78
145,18.905
146,19.03
147,19.155
148,19.28
149,19.405
150,19.53
151,19.655
152,19.78
153,19.905
154,20.03
155,20.155
156,20.28
157,20.405
158,20.53
159,20.655
160,20.78
161,20.905
162,21.03
163,21.155
164,21.28
165,21.405
166,21.53
167,21.655
168,21.78
169,21.905
170,22.03
171,22.155
172,22.28
173,22.405
174,22.53
175,22.655
176,22.78
177,22.905
178,23.03
179,23.155
180,23.28
181,23.405
182,23.53
183,23.655
184,23.78
185,23.905
186,24.03
187,24.155
188,24.28
189,24.405
190,24.53
191,24.655
192,24.78
193,24.905
194,25.03
195,25.155
196,25.28
197,25.405
198,25.53
199,25.655
200,25.78
201,25.905
202,26.03
203,26.155
204,26.28
205,26.405
206,26.53
207,26.655
208,26.78
209,26.905
210,27.03
211,27.155
212,27.28
213,27.405
214,27.53
215,27.655
216,27.78
217,27.905
218,28.03
219,28.155
220,28.28
221,28.405
222,28.53
223,28.655
224,28.78
225,28.905
226,29.03
227,29.155
228,29.28
229,29.405
230,29.53
231,29.655
232,29.78
233,29.905
234,30.03
235,30.155
236,30.28
237,30.405
238,30.53
239,30.655
240,30.78
241,30.905
242,31.03
243,31.155
244,31.28
245,31.405
246,31.53
247,31.655
248,31.78
249,31.905
250,32.03
251,32.155
252,32.28
253,32.405
254,32.53
255,32.655
256,32.78
257,32.905
258,33.03
259,33.155
260,33.28
261,33.405
262,33.53
263,33.655
264,33.78
265,33.905
266,34.03
267,34.155
268,34.28
269,34.405
270,34.53
271,34.655
272,34.78
273,34.905
274,35.03
275,35.155
276,35.28
277,35.405
278,35.53
279,35.655
280,35.78
281,35.905
282,36.03
283,36.155
284,36.28
285,36.405
286,36.53
287,36.655
288,36.78
289,36.905
290,37.03
291,37.155
292,37.28
293,37.405
294,37.53
295,37.655
296,37.78
297,37.905
298,38.03
299,38.155
300,38.28
301,38.405
302,38.53
303,38.655
304,38.78
305,38.905
306,39.03
307,39.155
308,39.28
309,39.405
310,39.53
311,39.655
312,39.78
313,39.905
314,40.03
315,40.155
316,40.28
317,40.405
318,40.53
319,40.655
320,40.78
321,40.905
322,41.03
323,41.155
324,41.28
325,41.405
326,41.53
327,41.655
328,41.78
329,41.905
330,42.03
331,42.155
332,42.28
333,42.405
334,42.53
335,42.655
