,features,labels
0,"[9.671, 0.224, 0.141, 0.082, 0.077, 0.037, 9.675, -0.001, -0.066, 0.029, 0.001, -0.072, 9.622, 0.126, 0.179, 0.083, 0.071, 0.004, 9.719, 0.025, -0.187, 0.023, -0.007, -0.067, 9.639, 0.122, 0.107, 0.086, 0.059, -0.045, 9.682, 0.008, -0.072, 0.025, -0.01, -0.062, 9.706, 0.165, 0.164, 0.079, 0.047, -0.068, 9.686, -0.027, -0.063, 0.023, -0.011, -0.059, 9.71, 0.123, 0.047, 0.074, 0.032, -0.08, 9.709, -0.005, -0.01, 0.018, -0.012, -0.05]","[True, False, False, False]"
1,"[9.677, 0.103, 0.081, 0.066, 0.026, -0.061, 9.648, -0.036, -0.131, 0.018, -0.006, -0.049, 9.619, 0.156, 0.148, 0.064, 0.022, -0.042, 9.681, -0.024, -0.044, 0.013, -0.005, -0.044, 9.672, 0.152, 0.148, 0.069, 0.029, -0.031, 9.639, -0.032, -0.056, 0.014, -0.006, -0.042, 9.708, 0.159, 0.145, 0.071, 0.039, -0.028, 9.715, -0.022, -0.007, 0.016, -0.011, -0.042, 9.568, 0.17, 0.083, 0.075, 0.036, -0.026, 9.715, -0.054, -0.126, 0.019, -0.008, -0.046]","[True, False, False, False]"
2,"[9.701, 0.122, 0.205, 0.067, 0.034, -0.025, 9.672, -0.023, -0.085, 0.018, -0.007, -0.045, 9.643, 0.175, 0.069, 0.069, 0.038, -0.025, 9.738, -0.019, -0.04, 0.018, -0.009, -0.042, 9.703, 0.141, 0.101, 0.068, 0.035, -0.029, 9.693, -0.037, -0.014, 0.015, -0.005, -0.045, 9.625, 0.203, 0.178, 0.072, 0.038, -0.029, 9.729, -0.001, -0.075, 0.014, -0.005, -0.041, 9.66, 0.103, 0.062, 0.068, 0.038, -0.027, 9.685, -0.017, -0.08, 0.019, -0.002, -0.044]","[True, False, False, False]"
3,"[9.635, 0.187, 0.144, 0.063, 0.037, -0.028, 9.678, -0.025, -0.078, 0.019, -0.007, -0.046, 9.676, 0.291, 0.096, 0.068, 0.04, -0.027, 9.697, -0.031, -0.064, 0.014, -0.008, -0.044, 9.658, 0.038, 0.121, 0.067, 0.038, -0.026, 9.71, -0.027, -0.107, 0.016, -0.006, -0.042, 9.617, 0.138, 0.08, 0.073, 0.038, -0.023, 9.738, -0.01, -0.121, 0.015, -0.007, -0.044, 9.646, 0.151, 0.174, 0.072, 0.035, -0.028, 9.683, -0.009, -0.079, 0.011, -0.007, -0.044]","[True, False, False, False]"
4,"[9.742, 0.134, 0.104, 0.067, 0.036, -0.025, 9.718, -0.044, -0.024, 0.014, -0.005, -0.042, 9.688, 0.223, 0.139, 0.074, 0.037, -0.031, 9.62, 0.084, -0.088, 0.014, -0.009, -0.046, 9.625, 0.167, 0.052, 0.069, 0.035, -0.027, 9.802, -0.037, -0.084, 0.015, -0.009, -0.044, 9.611, 0.147, 0.135, 0.073, 0.036, -0.027, 9.716, -0.015, -0.01, 0.02, -0.007, -0.045, 9.683, 0.146, 0.051, 0.072, 0.038, -0.03, 9.663, -0.044, -0.025, 0.016, -0.004, -0.041]","[True, False, False, False]"
5,"[9.611, 0.106, 0.137, 0.067, 0.037, -0.029, 9.722, 0.013, -0.083, 0.017, -0.005, -0.044, 9.765, 0.158, 0.132, 0.067, 0.037, -0.022, 9.673, -0.053, -0.125, 0.011, -0.008, -0.042, 9.628, 0.147, 0.102, 0.066, 0.039, -0.03, 9.677, -0.037, -0.151, 0.015, -0.004, -0.044, 9.592, 0.137, 0.197, 0.076, 0.032, -0.029, 9.672, 0.001, -0.046, 0.017, -0.005, -0.044, 9.658, 0.141, 0.151, 0.067, 0.038, -0.027, 9.74, -0.003, -0.069, 0.014, -0.007, -0.044]","[True, False, False, False]"
6,"[9.625, 0.208, 0.281, 0.074, 0.038, -0.024, 9.65, -0.05, 0.014, 0.015, -0.006, -0.044, 9.658, 0.151, 0.137, 0.069, 0.04, -0.03, 9.754, -0.01, -0.007, 0.013, -0.008, -0.043, 9.625, 0.118, 0.186, 0.07, 0.036, -0.028, 9.693, -0.012, -0.081, 0.015, -0.006, -0.045, 9.669, 0.161, 0.09, 0.072, 0.039, -0.026, 9.696, -0.032, -0.029, 0.015, -0.007, -0.048, 9.624, 0.202, 0.17, 0.068, 0.037, -0.023, 9.686, -0.01, 0.004, 0.011, -0.004, -0.044]","[True, False, False, False]"
7,"[9.672, 0.139, 0.202, 0.074, 0.032, -0.022, 9.699, -0.002, -0.089, 0.017, -0.008, -0.046, 9.67, 0.156, 0.118, 0.068, 0.039, -0.025, 9.723, -0.023, -0.112, 0.015, -0.008, -0.046, 9.664, 0.182, 0.11, 0.068, 0.038, -0.026, 9.701, -0.059, -0.01, 0.014, -0.005, -0.045, 9.669, 0.165, 0.057, 0.073, 0.036, -0.024, 9.694, -0.005, -0.11, 0.018, -0.007, -0.043, 9.583, 0.209, 0.195, 0.07, 0.039, -0.025, 9.668, 0.052, -0.031, 0.017, -0.006, -0.047]","[True, False, False, False]"
8,"[9.663, 0.053, 0.059, 0.07, 0.041, -0.026, 9.684, -0.019, -0.089, 0.019, -0.005, -0.046, 9.647, 0.206, 0.076, 0.072, 0.034, -0.022, 9.751, -0.146, -0.327, 0.014, -0.006, -0.045, 9.613, 0.156, 0.041, 0.071, 0.037, -0.03, 9.675, 0.033, -0.007, 0.019, -0.003, -0.043, 9.642, 0.157, 0.239, 0.076, 0.037, -0.025, 9.69, 0.032, -0.083, 0.013, -0.002, -0.045, 9.654, 0.15, 0.234, 0.074, 0.034, -0.027, 9.739, -0.039, -0.05, 0.013, -0.004, -0.046]","[True, False, False, False]"
9,"[9.614, 0.115, 0.081, 0.07, 0.04, -0.021, 9.726, 0.007, -0.109, 0.018, -0.008, -0.043, 9.61, 0.148, 0.026, 0.075, 0.038, -0.029, 9.724, 0.026, -0.04, 0.02, -0.009, -0.044, 9.634, 0.187, 0.021, 0.07, 0.04, -0.026, 9.692, -0.004, -0.034, 0.018, -0.006, -0.046, 9.045, -0.379, 0.266, 0.031, 0.036, -0.035, 9.765, 0.384, -0.498, 0.002, -0.005, -0.042, 9.635, -0.092, 0.446, 0.058, 0.036, -0.023, 9.705, 0.014, -0.296, 0.016, -0.005, -0.042]","[True, False, False, False]"
