,transforms
0,"[array([[ 0.74092684,  0.65755757, -0.0100756 , -0.0190795 ],
       [-0.67155467,  0.7533644 , -0.0014973 ,  0.3315365 ],
       [ 0.0064601 ,  0.0077537 ,  0.99994812,  0.1050355 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[ 0.74092724,  0.65753489, -0.01005484, -0.019082  ],
       [-0.67155504,  0.75338354, -0.00160014,  0.3315355 ],
       [ 0.00637566,  0.00781733,  0.99994817,  0.1050345 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[ 0.74104046,  0.65718347, -0.00993854, -0.0190875 ],
       [-0.67142808,  0.75369425, -0.0011612 ,  0.331544  ],
       [ 0.00658553,  0.00740701,  0.99994994,  0.10503   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[ 0.74094019,  0.65752225, -0.01000091, -0.0190815 ],
       [-0.67154037,  0.75339587, -0.00147999,  0.3315375 ],
       [ 0.00641653,  0.00769124,  0.99994889,  0.1050355 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[ 0.74088366,  0.65750005, -0.00988604, -0.019082  ],
       [-0.67160392,  0.75341556, -0.00153996,  0.3315375 ],
       [ 0.00629048,  0.00766068,  0.99994995,  0.105035  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[ 0.74091898,  0.65754882, -0.01007374, -0.019081  ],
       [-0.67156336,  0.75337205, -0.00149741,  0.3315345 ],
       [ 0.00645856,  0.00775248,  0.99994814,  0.1050305 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[ 0.74092291,  0.65753099, -0.01003407, -0.019081  ],
       [-0.67155902,  0.75338823, -0.00145255,  0.3315345 ],
       [ 0.00645933,  0.00769244,  0.9999486 ,  0.1050315 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[ 0.74074324,  0.65755546, -0.01011962, -0.019079  ],
       [-0.67175638,  0.75336656, -0.00141769,  0.331535  ],
       [ 0.00654404,  0.00772265,  0.99994779,  0.105033  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[ 0.74096079,  0.65755805, -0.01004297, -0.0190825 ],
       [-0.67151682,  0.75336495, -0.00140078,  0.3315335 ],
       [ 0.00650114,  0.00765953,  0.99994859,  0.105029  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[ 0.74432068,  0.65429341, -0.0090982 , -0.0205455 ],
       [-0.66780291,  0.75620006, -0.00250647,  0.3335585 ],
       [ 0.00509838,  0.00784863,  0.99995547,  0.105049  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
