,LP,LD1,LD2,RP,RD1,RD2
0,"[array([[-0.30651017, -0.95174455, -0.01529112, -0.11573327],
       [ 0.95056241, -0.30689136,  0.04742149,  0.08003351],
       [-0.04982585,  0.        ,  0.99875792,  0.0853311 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44878531, -0.89362122,  0.00573178, -0.13080067],
       [ 0.89354835,  0.44882191,  0.01141219,  0.14979186],
       [-0.01277072, -0.        ,  0.99991845,  0.08269111],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44878531, -0.89362122,  0.00573178, -0.13080067],
       [ 0.89354835,  0.44882191,  0.01141219,  0.14979186],
       [-0.01277072, -0.        ,  0.99991845,  0.08269111],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.54739107, -0.83670205,  0.01710862, -0.05599429],
       [ 0.83629367,  0.54765837,  0.02613822,  0.08931549],
       [-0.03123958,  0.        ,  0.99951193,  0.08584977],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24563735, -0.96933325,  0.00743961, -0.02483206],
       [ 0.96888897, -0.24574998, -0.02934471,  0.13734627],
       [ 0.03027309, -0.        ,  0.99954166,  0.08264432],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24563735, -0.96933325,  0.00743961, -0.02483206],
       [ 0.96888897, -0.24574998, -0.02934471,  0.13734627],
       [ 0.03027309, -0.        ,  0.99954166,  0.08264432],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.30630489, -0.95181169, -0.01522551, -0.11574163],
       [ 0.950638  , -0.30668307,  0.0472534 ,  0.08003519],
       [-0.04964575,  0.        ,  0.99876689,  0.08532706],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44888567, -0.89357066,  0.00575628, -0.13080563],
       [ 0.8934972 ,  0.44892258,  0.01145775,  0.14979394],
       [-0.01282243, -0.        ,  0.99991779,  0.08269375],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44888567, -0.89357066,  0.00575628, -0.13080563],
       [ 0.8934972 ,  0.44892258,  0.01145775,  0.14979394],
       [-0.01282243, -0.        ,  0.99991779,  0.08269375],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.54726196, -0.83678937,  0.01696729, -0.05599117],
       [ 0.83638748,  0.54752493,  0.02593133,  0.0893132 ],
       [-0.03098907,  0.        ,  0.99951972,  0.08584216],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24561241, -0.96933929,  0.00747502, -0.02483094],
       [ 0.96889068, -0.24572613, -0.02948741,  0.13734354],
       [ 0.03042012, -0.        ,  0.9995372 ,  0.08263564],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24561241, -0.96933929,  0.00747502, -0.02483094],
       [ 0.96889068, -0.24572613, -0.02948741,  0.13734354],
       [ 0.03042012, -0.        ,  0.9995372 ,  0.08263564],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.30609782, -0.95187818, -0.01523342, -0.11575002],
       [ 0.9507016 , -0.30647664,  0.0473131 ,  0.08003311],
       [-0.04970499,  0.        ,  0.99876394,  0.08532839],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44878634, -0.89362113,  0.00566473, -0.1308027 ],
       [ 0.89354995,  0.44882209,  0.01127869,  0.14978981],
       [-0.01262133, -0.        ,  0.99992035,  0.08268636],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44878634, -0.89362113,  0.00566473, -0.1308027 ],
       [ 0.89354995,  0.44882209,  0.01127869,  0.14978981],
       [-0.01262133, -0.        ,  0.99992035,  0.08268636],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.54708039, -0.8369047 ,  0.01713391, -0.05598813],
       [ 0.83649455,  0.54734863,  0.02619801,  0.08930624],
       [-0.03130346,  0.        ,  0.99950993,  0.0858532 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24555274, -0.96935424,  0.00749751, -0.02483404],
       [ 0.9689027 , -0.24566718, -0.02958371,  0.13734097],
       [ 0.03051898, -0.        ,  0.99953419,  0.0826315 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24555274, -0.96935424,  0.00749751, -0.02483404],
       [ 0.9689027 , -0.24566718, -0.02958371,  0.13734097],
       [ 0.03051898, -0.        ,  0.99953419,  0.0826315 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.30634532, -0.95179871, -0.01522331, -0.11574058],
       [ 0.95062569, -0.30672334,  0.04723973,  0.08003201],
       [-0.04963206,  0.        ,  0.99876757,  0.08532576],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44866513, -0.89368172,  0.00570807, -0.13079612],
       [ 0.8936094 ,  0.44870144,  0.01136881,  0.14978838],
       [-0.01272131, -0.        ,  0.99991908,  0.08268954],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44866513, -0.89368172,  0.00570807, -0.13079612],
       [ 0.8936094 ,  0.44870144,  0.01136881,  0.14978838],
       [-0.01272131, -0.        ,  0.99991908,  0.08268954],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.54731644, -0.8367502 ,  0.01714074, -0.05599405],
       [ 0.83634016,  0.54758478,  0.02619232,  0.0893138 ],
       [-0.03130244,  0.        ,  0.99950996,  0.08585317],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24567345, -0.96932418,  0.00742949, -0.02482679],
       [ 0.96888124, -0.24578576, -0.02930024,  0.13734602],
       [ 0.03022749, -0.        ,  0.99954304,  0.08264577],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24567345, -0.96932418,  0.00742949, -0.02482679],
       [ 0.96888124, -0.24578576, -0.02930024,  0.13734602],
       [ 0.03022749, -0.        ,  0.99954304,  0.08264577],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.3062445 , -0.95182994, -0.01529939, -0.11574219],
       [ 0.95064437, -0.30662642,  0.04749238,  0.08003469],
       [-0.04989587,  0.        ,  0.99875443,  0.08533467],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44872504, -0.89365134,  0.00575474, -0.13079789],
       [ 0.89357786,  0.44876194,  0.01145982,  0.14979065],
       [-0.01282359, -0.        ,  0.99991777,  0.08269479],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44872504, -0.89365134,  0.00575474, -0.13079789],
       [ 0.89357786,  0.44876194,  0.01145982,  0.14979065],
       [-0.01282359, -0.        ,  0.99991777,  0.08269479],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.54718082, -0.83683752,  0.01720781, -0.05598978],
       [ 0.83642402,  0.54745133,  0.02630396,  0.08930873],
       [-0.03143258,  0.        ,  0.99950587,  0.08585709],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24577765, -0.96929746,  0.00746819, -0.02482211],
       [ 0.96885029, -0.24589109, -0.02943946,  0.13734356],
       [ 0.03037195, -0.        ,  0.99953867,  0.08264017],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24577765, -0.96929746,  0.00746819, -0.02482211],
       [ 0.96885029, -0.24589109, -0.02943946,  0.13734356],
       [ 0.03037195, -0.        ,  0.99953867,  0.08264017],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.30624245, -0.95183055, -0.01530232, -0.11574424],
       [ 0.95064451, -0.30662452,  0.04750178,  0.08003671],
       [-0.04990571,  0.        ,  0.99875393,  0.08533489],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44882535, -0.89360096,  0.00575538, -0.13080485],
       [ 0.8935275 ,  0.44886225,  0.01145788,  0.14979271],
       [-0.01282214, -0.        ,  0.99991779,  0.08269474],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44882535, -0.89360096,  0.00575538, -0.13080485],
       [ 0.8935275 ,  0.44886225,  0.01145788,  0.14979271],
       [-0.01282214, -0.        ,  0.99991779,  0.08269474],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.54738845, -0.83670099,  0.01724368, -0.05599722],
       [ 0.83628614,  0.54765998,  0.02634445,  0.08931567],
       [-0.0314861 ,  0.        ,  0.99950419,  0.08585929],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24566042, -0.9693272 ,  0.00746563, -0.02483025],
       [ 0.9688799 , -0.24577384, -0.0294443 ,  0.13734623],
       [ 0.03037602, -0.        ,  0.99953854,  0.08263804],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24566042, -0.9693272 ,  0.00746563, -0.02483025],
       [ 0.9688799 , -0.24577384, -0.0294443 ,  0.13734623],
       [ 0.03037602, -0.        ,  0.99953854,  0.08263804],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.30628576, -0.95181757, -0.0152428 , -0.11574312],
       [ 0.95064107, -0.30666482,  0.04731018,  0.08003533],
       [-0.04970509,  0.        ,  0.99876394,  0.08532839],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44866599, -0.89368172,  0.0056404 , -0.13079615],
       [ 0.89361111,  0.44870144,  0.01123402,  0.14978732],
       [-0.01257049, -0.        ,  0.99992099,  0.08268474],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44866599, -0.89368172,  0.0056404 , -0.13079615],
       [ 0.89361111,  0.44870144,  0.01123402,  0.14978732],
       [-0.01257049, -0.        ,  0.99992099,  0.08268474],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.54723182, -0.83680842,  0.01700022, -0.05598967],
       [ 0.83640491,  0.54749582,  0.02598363,  0.08931056],
       [-0.03105087,  0.        ,  0.99951781,  0.08584354],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24576611, -0.96930049,  0.00745518, -0.02482252],
       [ 0.96885483, -0.24587916, -0.02938967,  0.13734358],
       [ 0.03032049, -0.        ,  0.99954023,  0.08264281],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24576611, -0.96930049,  0.00745518, -0.02482252],
       [ 0.96885483, -0.24587916, -0.02938967,  0.13734358],
       [ 0.03032049, -0.        ,  0.99954023,  0.08264281],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.30626649, -0.95182406, -0.0152248 , -0.11574063],
       [ 0.95065017, -0.30664467,  0.04725773,  0.08003635],
       [-0.04964964,  0.        ,  0.9987667 ,  0.08532515],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44870558, -0.89366156,  0.00568589, -0.13079731],
       [ 0.89358981,  0.4487416 ,  0.01132337,  0.14978818],
       [-0.01267075, -0.        ,  0.99991972,  0.08268993],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44870558, -0.89366156,  0.00568589, -0.13079731],
       [ 0.89358981,  0.4487416 ,  0.01132337,  0.14978818],
       [-0.01267075, -0.        ,  0.99991972,  0.08268993],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.54706531, -0.83691587,  0.01706934, -0.05598589],
       [ 0.83650879,  0.54733154,  0.02610045,  0.08930777],
       [-0.03118647,  0.        ,  0.99951358,  0.08585058],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24566996, -0.96932452,  0.00750009, -0.02482591],
       [ 0.96887311, -0.24578442, -0.02957884,  0.1373413 ],
       [ 0.0305149 , -0.        ,  0.99953431,  0.08263263],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24566996, -0.96932452,  0.00750009, -0.02482591],
       [ 0.96887311, -0.24578442, -0.02957884,  0.1373413 ],
       [ 0.0305149 , -0.        ,  0.99953431,  0.08263263],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.30634519, -0.95179932, -0.01518801, -0.11573958],
       [ 0.95063172, -0.30672146,  0.04713051,  0.08003389],
       [-0.04951727,  0.        ,  0.99877327,  0.08532119],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44894463, -0.89354045,  0.00584681, -0.13081137],
       [ 0.89346468,  0.4489827 ,  0.01163601,  0.14979625],
       [-0.01302236, -0.        ,  0.99991521,  0.08270711],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44894463, -0.89354045,  0.00584681, -0.13081137],
       [ 0.89346468,  0.4489827 ,  0.01163601,  0.14979625],
       [-0.01302236, -0.        ,  0.99991521,  0.08270711],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.54715503, -0.83685656,  0.0171018 , -0.05598737],
       [ 0.83644809,  0.54742223,  0.0261439 ,  0.08930794],
       [-0.0312406 ,  0.        ,  0.99951189,  0.08585179],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24560112, -0.96934215,  0.00747585, -0.02483234],
       [ 0.9688934 , -0.24571487, -0.02949215,  0.13734661],
       [ 0.03042491, -0.        ,  0.99953706,  0.08263849],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24560112, -0.96934215,  0.00747585, -0.02483234],
       [ 0.9688934 , -0.24571487, -0.02949215,  0.13734661],
       [ 0.03042491, -0.        ,  0.99953706,  0.08263849],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.30633949, -0.95179932, -0.01530264, -0.11573971],
       [ 0.95061402, -0.30672146,  0.04748622,  0.08003429],
       [-0.049891  ,  0.        ,  0.99875467,  0.08533456],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44882448, -0.89360096,  0.00582308, -0.13080782],
       [ 0.89352576,  0.44886225,  0.01159266,  0.14979376],
       [-0.01297297, -0.        ,  0.99991585,  0.08270554],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.44882448, -0.89360096,  0.00582308, -0.13080782],
       [ 0.89352576,  0.44886225,  0.01159266,  0.14979376],
       [-0.01297297, -0.        ,  0.99991585,  0.08270554],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[ 0.54694327, -0.83699087,  0.01730118, -0.05598382],
       [ 0.83657244,  0.54721685,  0.02646288,  0.08930033],
       [-0.03161669,  0.        ,  0.99950007,  0.08586621],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24569628, -0.9693183 ,  0.00744167, -0.02482798],
       [ 0.96887399, -0.24580895, -0.02934532,  0.13734593],
       [ 0.03027418, -0.        ,  0.99954163,  0.08264328],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]","[array([[-0.24569628, -0.9693183 ,  0.00744167, -0.02482798],
       [ 0.96887399, -0.24580895, -0.02934532,  0.13734593],
       [ 0.03027418, -0.        ,  0.99954163,  0.08264328],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
