,transforms
0,"[array([[-0.24317378,  0.96834117, -0.01081986, -0.071382  ],
       [-0.96973364, -0.24956989, -0.01994858,  0.147948  ],
       [-0.02198157,  0.00550016,  0.99974246,  0.23735   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
1,"[array([[-0.24302565,  0.96832428, -0.01083241, -0.0713835 ],
       [-0.96976702, -0.24963609, -0.02011616,  0.147948  ],
       [-0.02214632,  0.00546899,  0.99973897,  0.2373525 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
2,"[array([[-0.24316349,  0.96835067, -0.01083951, -0.0713815 ],
       [-0.96973434, -0.24953303, -0.02002875,  0.1479455 ],
       [-0.02206406,  0.00550004,  0.99974064,  0.23735   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
3,"[array([[-0.24325271,  0.96832337, -0.01089199, -0.0713825 ],
       [-0.96971574, -0.24963683, -0.01984358,  0.1479465 ],
       [-0.02189775,  0.00559472,  0.99974377,  0.2373505 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
4,"[array([[-0.24320296,  0.96832606, -0.01083115, -0.07138   ],
       [-0.9697254 , -0.2496285 , -0.0199874 ,  0.147947  ],
       [-0.02202215,  0.00550008,  0.99974156,  0.23735   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
5,"[array([[-0.24301679,  0.96832257, -0.01079116, -0.071382  ],
       [-0.96977297, -0.24964273, -0.01995763,  0.1479485 ],
       [-0.02198247,  0.00546845,  0.99974259,  0.2373495 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
6,"[array([[-0.24318316,  0.9683411 , -0.01081126, -0.071383  ],
       [-0.96972937, -0.24957084, -0.02003756,  0.1479475 ],
       [-0.02206585,  0.00546962,  0.99974077,  0.2373495 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
7,"[array([[-0.24323259,  0.9683315 , -0.01085045, -0.0713805 ],
       [-0.96971894, -0.2496067 , -0.01993826,  0.1479465 ],
       [-0.02197935,  0.00553154,  0.99974233,  0.2373495 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
8,"[array([[-0.24323303,  0.96831233, -0.01086182, -0.0713805 ],
       [-0.96972071, -0.24968038, -0.01984945,  0.1479465 ],
       [-0.02189598,  0.00556304,  0.99974398,  0.237349  ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
9,"[array([[-0.24314347,  0.96835684, -0.01079925, -0.071383  ],
       [-0.96973742, -0.24951047, -0.02012701,  0.1479475 ],
       [-0.02214946,  0.00543705,  0.99973911,  0.23735   ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
10,"[array([[-0.24310512,  0.96834133, -0.01078998, -0.071382  ],
       [-0.96975082, -0.24956993, -0.01995786,  0.147945  ],
       [-0.02198291,  0.00546891,  0.9997426 ,  0.2373495 ],
       [ 0.        ,  0.        ,  0.        ,  1.        ]])]"
